index,host,source,sourcetype,"_raw","_time"
perfmon,TestServer1,"Perfmon:TCPv4","Perfmon:TCPv4","01/29/2015 14:20:16.944 -0800
collection=TCPv4
object=TCPv4
counter=""Connections Established""
instance=0
Value=34","2015-01-29T14:20:16.944-0800"
perfmon,TestServer1,"Perfmon:TCPv4","Perfmon:TCPv4","01/29/2015 14:20:06.950 -0800
collection=TCPv4
object=TCPv4
counter=""Connections Reset""
instance=0
Value=29592","2015-01-29T14:20:06.950-0800"
perfmon,TestServer1,"Perfmon:TCPv4","Perfmon:TCPv4","01/29/2015 14:20:06.950 -0800
collection=TCPv4
object=TCPv4
counter=""Connections Established""
instance=0
Value=28","2015-01-29T14:20:06.950-0800"
perfmon,TestServer1,"Perfmon:TCPv4","Perfmon:TCPv4","01/29/2015 14:19:56.928 -0800
collection=TCPv4
object=TCPv4
counter=""Connections Reset""
instance=0
Value=29588","2015-01-29T14:19:56.928-0800"
perfmon,TestServer1,"Perfmon:TCPv4","Perfmon:TCPv4","01/29/2015 14:19:56.928 -0800
collection=TCPv4
object=TCPv4
counter=""Connections Established""
instance=0
Value=26","2015-01-29T14:19:56.928-0800"
perfmon,TestServer1,"Perfmon:TCPv4","Perfmon:TCPv4","01/29/2015 14:19:46.933 -0800
collection=TCPv4
object=TCPv4
counter=""Connections Reset""
instance=0
Value=29584","2015-01-29T14:19:46.933-0800"
perfmon,TestServer1,"Perfmon:TCPv4","Perfmon:TCPv4","01/29/2015 14:19:46.933 -0800
collection=TCPv4
object=TCPv4
counter=""Connections Established""
instance=0
Value=24","2015-01-29T14:19:46.933-0800"
perfmon,TestServer1,"Perfmon:TCPv4","Perfmon:TCPv4","01/29/2015 14:19:36.948 -0800
collection=TCPv4
object=TCPv4
counter=""Connections Reset""
instance=0
Value=29584","2015-01-29T14:19:36.948-0800"
perfmon,TestServer1,"Perfmon:TCPv4","Perfmon:TCPv4","01/29/2015 14:19:36.948 -0800
collection=TCPv4
object=TCPv4
counter=""Connections Established""
instance=0
Value=26","2015-01-29T14:19:36.948-0800"
perfmon,TestServer1,"Perfmon:TCPv4","Perfmon:TCPv4","01/29/2015 14:19:26.932 -0800
collection=TCPv4
object=TCPv4
counter=""Connections Reset""
instance=0
Value=29584","2015-01-29T14:19:26.932-0800"
