index,host,source,sourcetype,"_raw","_time"
windows,TestServer1,processes,WinHostMon,"Type=Process
Name=""UMWorkerProcess.exe""
ProcessId=8824
CommandLine=""""C:\Program Files\Microsoft\Exchange Server\V15\bin\UMworkerprocess.exe"" -port:16000 -stopkey:Global\ExchangeUMStopKey-747e26e0-bfd9-4343-a17d-0f4edb553fb6 -resetkey:Global\ExchangeUMResetKey-b5318960-3758-403d-a2ce-dcc83b9833bb -fatalkey:Global\ExchangeUMFatalKey-a77ba39a-f67b-45f4-8640-030447e61265 -readykey:Global\ExchangeUMReadyKey-f68a4ad7-d9e6-4e84-9e87-ed9667ce7155 -tempdir:UnifiedMessaging\temp\UMTempFiles -sipport:5065 -perfenabled:1 -startupMode:TCP ""
StartTime=""20150126143615.370191-480""
Host=""TESTSERVER1""
Path=""C:\Program Files\Microsoft\Exchange Server\V15\bin\UMworkerprocess.exe""","2015-01-26T14:57:48.000-0800"
windows,TestServer1,processes,WinHostMon,"Type=Process
Name=""umservice.exe""
ProcessId=8932
CommandLine=""""C:\Program Files\Microsoft\Exchange Server\V15\Bin\umservice.exe""""
StartTime=""20150126143614.682445-480""
Host=""TESTSERVER1""
Path=""C:\Program Files\Microsoft\Exchange Server\V15\Bin\umservice.exe""","2015-01-26T14:57:48.000-0800"
windows,TestServer1,processes,WinHostMon,"Type=Process
Name=""MSExchangeDelivery.exe""
ProcessId=8768
CommandLine=""""C:\Program Files\Microsoft\Exchange Server\V15\Bin\MSExchangeDelivery.exe""""
StartTime=""20150126143613.713291-480""
Host=""TESTSERVER1""
Path=""C:\Program Files\Microsoft\Exchange Server\V15\Bin\MSExchangeDelivery.exe""","2015-01-26T14:57:48.000-0800"
windows,TestServer1,processes,WinHostMon,"Type=Process
Name=""MSExchangeTransportLogSearch.exe""
ProcessId=4484
CommandLine=""""C:\Program Files\Microsoft\Exchange Server\V15\Bin\MSExchangeTransportLogSearch.exe""""
StartTime=""20150126143613.025511-480""
Host=""TESTSERVER1""
Path=""C:\Program Files\Microsoft\Exchange Server\V15\Bin\MSExchangeTransportLogSearch.exe""","2015-01-26T14:57:48.000-0800"
windows,TestServer1,processes,WinHostMon,"Type=Process
Name=""MSExchangeFrontendTransport.exe""
ProcessId=6696
CommandLine=""""C:\Program Files\Microsoft\Exchange Server\V15\Bin\MSExchangeFrontendTransport.exe""""
StartTime=""20150126143611.728003-480""
Host=""TESTSERVER1""
Path=""C:\Program Files\Microsoft\Exchange Server\V15\Bin\MSExchangeFrontendTransport.exe""","2015-01-26T14:57:48.000-0800"
windows,TestServer1,processes,WinHostMon,"Type=Process
Name=""Microsoft.Exchange.UM.CallRouter.exe""
ProcessId=7892
CommandLine=""""C:\Program Files\Microsoft\Exchange Server\V15\FrontEnd\CallRouter\Microsoft.Exchange.UM.CallRouter.exe""""
StartTime=""20150126143604.599110-480""
Host=""TESTSERVER1""
Path=""C:\Program Files\Microsoft\Exchange Server\V15\FrontEnd\CallRouter\Microsoft.Exchange.UM.CallRouter.exe""","2015-01-26T14:57:48.000-0800"
windows,TestServer1,processes,WinHostMon,"Type=Process
Name=""Microsoft.Exchange.ServiceHost.exe""
ProcessId=6624
CommandLine=""""C:\Program Files\Microsoft\Exchange Server\V15\bin\Microsoft.Exchange.ServiceHost.exe""""
StartTime=""20150126143603.114165-480""
Host=""TESTSERVER1""
Path=""C:\Program Files\Microsoft\Exchange Server\V15\bin\Microsoft.Exchange.ServiceHost.exe""","2015-01-26T14:57:48.000-0800"
windows,TestServer1,processes,WinHostMon,"Type=Process
Name=""Microsoft.Exchange.Store.Worker.exe""
ProcessId=7244
CommandLine=""""C:\Program Files\Microsoft\Exchange Server\V15\bin\Microsoft.Exchange.Store.Worker.exe"" -id:424ae636-1853-4cdd-9b82-8cbc71d50f1a -pipe:2440 -readykey:Global\WorkerReadyKey-81cf7f78-872e-48a1-a5a8-887a986a3605 ""
StartTime=""20150126143415.671737-480""
Host=""TESTSERVER1""
Path=""C:\Program Files\Microsoft\Exchange Server\V15\bin\Microsoft.Exchange.Store.Worker.exe""","2015-01-26T14:57:48.000-0800"
windows,TestServer1,processes,WinHostMon,"Type=Process
Name=""Microsoft.Exchange.Store.Service.exe""
ProcessId=2984
CommandLine=""""C:\Program Files\Microsoft\Exchange Server\V15\bin\Microsoft.Exchange.Store.Service.exe""""
StartTime=""20150126143413.718943-480""
Host=""TESTSERVER1""
Path=""C:\Program Files\Microsoft\Exchange Server\V15\bin\Microsoft.Exchange.Store.Service.exe""","2015-01-26T14:57:48.000-0800"
windows,TestServer1,processes,WinHostMon,"Type=Process
Name=""MSExchangeDagMgmt.exe""
ProcessId=2340
CommandLine=""""C:\Program Files\Microsoft\Exchange Server\V15\Bin\MSExchangeDagMgmt.exe""""
StartTime=""20150126143413.344006-480""
Host=""TESTSERVER1""
Path=""C:\Program Files\Microsoft\Exchange Server\V15\Bin\MSExchangeDagMgmt.exe""","2015-01-26T14:57:48.000-0800"
