index,host,source,sourcetype,"_raw","_time"
msexchange,TestServer1,Powershell,"MSExchange:2013:Topology","2015-01-27T09:49:14-08:00 Name=""TESTSERVER1"" Cluster=""TESTSERVER1"" ClusterStatus=""Disabled"" Clustered="""" HubTransport=""True"" CAS=""True"" EdgeTransport=""False"" Mailbox=""True"" UMServer=""True"" ServerRole=""Mailbox, ClientAccess"" Provisioned=""False"" Site=""spl.com/Configuration/Sites/Default-First-Site-Name"" Edition=""StandardEvaluation"" ProductVersion=""15.00.0847.032"" WindowsVersion=""Windows Server 2012 R2 Datacenter"" WindowsBuild=""9600"" ServicesRunning=""IISAdmin,MSExchangeADTopology,MSExchangeFrontendTransport,MSExchangeHM,MSExchangeServiceHost,W3Svc"" ServicesNotRunning="""" ProcsOK=""True""","2015-01-27T09:49:14.000-0800"
msexchange,TestServer1,Powershell,"MSExchange:2013:Topology","2015-01-27T09:44:16-08:00 Name=""TESTSERVER1"" Cluster=""TESTSERVER1"" ClusterStatus=""Disabled"" Clustered="""" HubTransport=""True"" CAS=""True"" EdgeTransport=""False"" Mailbox=""True"" UMServer=""True"" ServerRole=""Mailbox, ClientAccess"" Provisioned=""False"" Site=""spl.com/Configuration/Sites/Default-First-Site-Name"" Edition=""StandardEvaluation"" ProductVersion=""15.00.0847.032"" WindowsVersion=""Windows Server 2012 R2 Datacenter"" WindowsBuild=""9600"" ServicesRunning=""IISAdmin,MSExchangeADTopology,MSExchangeFrontendTransport,MSExchangeHM,MSExchangeServiceHost,W3Svc"" ServicesNotRunning="""" ProcsOK=""True""","2015-01-27T09:44:16.000-0800"
msexchange,TestServer1,Powershell,"MSExchange:2013:Topology","2015-01-27T09:39:17-08:00 Name=""TESTSERVER1"" Cluster=""TESTSERVER1"" ClusterStatus=""Disabled"" Clustered="""" HubTransport=""True"" CAS=""True"" EdgeTransport=""False"" Mailbox=""True"" UMServer=""True"" ServerRole=""Mailbox, ClientAccess"" Provisioned=""False"" Site=""spl.com/Configuration/Sites/Default-First-Site-Name"" Edition=""StandardEvaluation"" ProductVersion=""15.00.0847.032"" WindowsVersion=""Windows Server 2012 R2 Datacenter"" WindowsBuild=""9600"" ServicesRunning=""IISAdmin,MSExchangeADTopology,MSExchangeFrontendTransport,MSExchangeHM,MSExchangeServiceHost,W3Svc"" ServicesNotRunning="""" ProcsOK=""True""","2015-01-27T09:39:17.000-0800"
msexchange,TestServer1,Powershell,"MSExchange:2013:Topology","2015-01-27T09:34:13-08:00 Name=""TESTSERVER1"" Cluster=""TESTSERVER1"" ClusterStatus=""Disabled"" Clustered="""" HubTransport=""True"" CAS=""True"" EdgeTransport=""False"" Mailbox=""True"" UMServer=""True"" ServerRole=""Mailbox, ClientAccess"" Provisioned=""False"" Site=""spl.com/Configuration/Sites/Default-First-Site-Name"" Edition=""StandardEvaluation"" ProductVersion=""15.00.0847.032"" WindowsVersion=""Windows Server 2012 R2 Datacenter"" WindowsBuild=""9600"" ServicesRunning=""IISAdmin,MSExchangeADTopology,MSExchangeFrontendTransport,MSExchangeHM,MSExchangeServiceHost,W3Svc"" ServicesNotRunning="""" ProcsOK=""True""","2015-01-27T09:34:13.000-0800"
msexchange,TestServer1,Powershell,"MSExchange:2013:Topology","2015-01-27T09:29:15-08:00 Name=""TESTSERVER1"" Cluster=""TESTSERVER1"" ClusterStatus=""Disabled"" Clustered="""" HubTransport=""True"" CAS=""True"" EdgeTransport=""False"" Mailbox=""True"" UMServer=""True"" ServerRole=""Mailbox, ClientAccess"" Provisioned=""False"" Site=""spl.com/Configuration/Sites/Default-First-Site-Name"" Edition=""StandardEvaluation"" ProductVersion=""15.00.0847.032"" WindowsVersion=""Windows Server 2012 R2 Datacenter"" WindowsBuild=""9600"" ServicesRunning=""IISAdmin,MSExchangeADTopology,MSExchangeFrontendTransport,MSExchangeHM,MSExchangeServiceHost,W3Svc"" ServicesNotRunning="""" ProcsOK=""True""","2015-01-27T09:29:15.000-0800"
msexchange,TestServer1,Powershell,"MSExchange:2013:Topology","2015-01-27T09:24:18-08:00 Name=""TESTSERVER1"" Cluster=""TESTSERVER1"" ClusterStatus=""Disabled"" Clustered="""" HubTransport=""True"" CAS=""True"" EdgeTransport=""False"" Mailbox=""True"" UMServer=""True"" ServerRole=""Mailbox, ClientAccess"" Provisioned=""False"" Site=""spl.com/Configuration/Sites/Default-First-Site-Name"" Edition=""StandardEvaluation"" ProductVersion=""15.00.0847.032"" WindowsVersion=""Windows Server 2012 R2 Datacenter"" WindowsBuild=""9600"" ServicesRunning=""IISAdmin,MSExchangeADTopology,MSExchangeFrontendTransport,MSExchangeHM,MSExchangeServiceHost,W3Svc"" ServicesNotRunning="""" ProcsOK=""True""","2015-01-27T09:24:18.000-0800"
msexchange,TestServer1,Powershell,"MSExchange:2013:Topology","2015-01-27T09:19:13-08:00 Name=""TESTSERVER1"" Cluster=""TESTSERVER1"" ClusterStatus=""Disabled"" Clustered="""" HubTransport=""True"" CAS=""True"" EdgeTransport=""False"" Mailbox=""True"" UMServer=""True"" ServerRole=""Mailbox, ClientAccess"" Provisioned=""False"" Site=""spl.com/Configuration/Sites/Default-First-Site-Name"" Edition=""StandardEvaluation"" ProductVersion=""15.00.0847.032"" WindowsVersion=""Windows Server 2012 R2 Datacenter"" WindowsBuild=""9600"" ServicesRunning=""IISAdmin,MSExchangeADTopology,MSExchangeFrontendTransport,MSExchangeHM,MSExchangeServiceHost,W3Svc"" ServicesNotRunning="""" ProcsOK=""True""","2015-01-27T09:19:13.000-0800"
msexchange,TestServer1,Powershell,"MSExchange:2013:Topology","2015-01-27T09:14:12-08:00 Name=""TESTSERVER1"" Cluster=""TESTSERVER1"" ClusterStatus=""Disabled"" Clustered="""" HubTransport=""True"" CAS=""True"" EdgeTransport=""False"" Mailbox=""True"" UMServer=""True"" ServerRole=""Mailbox, ClientAccess"" Provisioned=""False"" Site=""spl.com/Configuration/Sites/Default-First-Site-Name"" Edition=""StandardEvaluation"" ProductVersion=""15.00.0847.032"" WindowsVersion=""Windows Server 2012 R2 Datacenter"" WindowsBuild=""9600"" ServicesRunning=""IISAdmin,MSExchangeADTopology,MSExchangeFrontendTransport,MSExchangeHM,MSExchangeServiceHost,W3Svc"" ServicesNotRunning="""" ProcsOK=""True""","2015-01-27T09:14:12.000-0800"
msexchange,TestServer1,Powershell,"MSExchange:2013:Topology","2015-01-27T09:09:14-08:00 Name=""TESTSERVER1"" Cluster=""TESTSERVER1"" ClusterStatus=""Disabled"" Clustered="""" HubTransport=""True"" CAS=""True"" EdgeTransport=""False"" Mailbox=""True"" UMServer=""True"" ServerRole=""Mailbox, ClientAccess"" Provisioned=""False"" Site=""spl.com/Configuration/Sites/Default-First-Site-Name"" Edition=""StandardEvaluation"" ProductVersion=""15.00.0847.032"" WindowsVersion=""Windows Server 2012 R2 Datacenter"" WindowsBuild=""9600"" ServicesRunning=""IISAdmin,MSExchangeADTopology,MSExchangeFrontendTransport,MSExchangeHM,MSExchangeServiceHost,W3Svc"" ServicesNotRunning="""" ProcsOK=""True""","2015-01-27T09:09:14.000-0800"
msexchange,TestServer1,Powershell,"MSExchange:2013:Topology","2015-01-27T09:04:12-08:00 Name=""TESTSERVER1"" Cluster=""TESTSERVER1"" ClusterStatus=""Disabled"" Clustered="""" HubTransport=""True"" CAS=""True"" EdgeTransport=""False"" Mailbox=""True"" UMServer=""True"" ServerRole=""Mailbox, ClientAccess"" Provisioned=""False"" Site=""spl.com/Configuration/Sites/Default-First-Site-Name"" Edition=""StandardEvaluation"" ProductVersion=""15.00.0847.032"" WindowsVersion=""Windows Server 2012 R2 Datacenter"" WindowsBuild=""9600"" ServicesRunning=""IISAdmin,MSExchangeADTopology,MSExchangeFrontendTransport,MSExchangeHM,MSExchangeServiceHost,W3Svc"" ServicesNotRunning="""" ProcsOK=""True""","2015-01-27T09:04:12.000-0800"
